ppm,time
1116.506293,1672
1117.83864,1673
1119.170986,1674
1120.503333,1675
1121.835674,1676
1123.168021,1677
1124.500368,1678
1125.832715,1679
1127.165062,1680
1128.497409,1681
1129.829756,1682
1131.162102,1683
1132.494449,1684
1133.826796,1685
1135.159143,1686
1136.49149,1687
1137.823837,1688
1139.156178,1689
1140.488525,1690
1141.820871,1691
1143.153218,1692
1144.485565,1693
1145.817912,1694
1147.150259,1695
1146.100532,1696
1145.050804,1697
1144.001077,1698
1142.951349,1699
1141.901622,1700
1140.851894,1701
1139.802167,1702
1138.752439,1703
1137.702712,1704
1136.652984,1705
1135.603256,1706
1134.55353,1707
1133.503802,1708
1132.454074,1709
1131.404347,1710
1130.35462,1711
1129.304892,1712
1128.255165,1713
1127.205437,1714
1126.155709,1715
1125.105982,1716
1124.056254,1717
1123.006528,1718
1121.9568,1719
1120.907073,1720
1119.857345,1721
1118.807617,1722
1117.757889,1723
1116.708164,1724
1115.658436,1725
1114.608708,1726
1113.55898,1727
1112.509252,1728
1111.459524,1729
1110.409797,1730
1109.360071,1731
1108.310343,1732
1107.260615,1733
1106.210888,1734
1105.16116,1735
1104.111432,1736
1103.061704,1737
1102.011976,1738
1100.962248,1739
1099.912525,1740
1098.862797,1741
1097.81307,1742
1096.763342,1743
1095.713614,1744
1094.663886,1745
1093.614158,1746
1092.56443,1747
1091.514703,1748
1090.464975,1749
1089.415247,1750
1088.365519,1751
1087.315791,1752
1086.266068,1753
1085.21634,1754
1084.166613,1755
1083.116885,1756
1082.067157,1757
1081.017429,1758
1079.967701,1759
1078.917973,1760
1077.868245,1761
1076.818518,1762
1075.76879,1763
1074.719062,1764
1073.669334,1765
1072.619611,1766
1071.569883,1767
1070.520155,1768
1069.470428,1769
1068.4207,1770
1067.370972,1771
1066.321244,1772
1066.563489,1773
1066.805734,1774
1067.047978,1775
1067.290223,1776
1067.532468,1777
1067.774713,1778
1068.016958,1779
1068.259202,1780
1068.501447,1781
1068.743692,1782
1068.985937,1783
1069.228181,1784
1069.470426,1785
1069.712671,1786
1069.954916,1787
1070.197161,1788
1070.439406,1789
1070.68165,1790
1070.923895,1791
1071.16614,1792
1071.408385,1793
1071.65063,1794
1071.892874,1795
1072.135119,1796
1072.377364,1797
1072.619609,1798
1072.861854,1799
1073.104098,1800
1073.346343,1801
1073.588588,1802
1073.830832,1803
1074.073077,1804
1074.315322,1805
1074.557567,1806
1074.799812,1807
1075.042056,1808
1075.284301,1809
1075.526546,1810
1075.768791,1811
1076.011036,1812
1076.253281,1813
1076.495526,1814
1076.73777,1815
1076.980015,1816
1077.222259,1817
1077.464504,1818
1077.706749,1819
1077.948994,1820
1078.191239,1821
1078.433483,1822
1078.675728,1823
1078.917973,1824
1079.160218,1825
1079.402463,1826
1079.644708,1827
1079.886953,1828
1080.129198,1829
1080.371441,1830
1080.613686,1831
1080.855931,1832
1081.098176,1833
1081.340421,1834
1081.582666,1835
1081.824911,1836
1082.067156,1837
1082.3094,1838
1082.551645,1839
1082.79389,1840
1083.036135,1841
1083.27838,1842
1083.520624,1843
1083.762869,1844
1084.005113,1845
1084.247358,1846
1084.489603,1847
1084.731848,1848
1084.974093,1849
1085.458583,1850
1085.943072,1851
1086.427562,1852
1086.912051,1853
1087.396541,1854
1087.881031,1855
1088.36552,1856
1088.85001,1857
1089.334499,1858
1089.818989,1859
1090.303479,1860
1090.787968,1861
1091.272458,1862
1091.756948,1863
1092.241437,1864
1092.725927,1865
1093.210417,1866
1093.694906,1867
1094.179396,1868
1094.663885,1869
1095.148375,1870
1095.632865,1871
1096.117354,1872
1096.601843,1873
1097.086333,1874
1097.570823,1875
1098.055313,1876
1098.539802,1877
1099.024291,1878
1099.508781,1879
1099.993271,1880
1100.477761,1881
1100.96225,1882
1101.44674,1883
1101.93123,1884
1102.415719,1885
1102.900208,1886
1103.384698,1887
1103.869188,1888
1104.353678,1889
1104.838167,1890
1105.322657,1891
1105.807147,1892
1106.291637,1893
1106.776124,1894
1107.260614,1895
1107.745104,1896
1108.229594,1897
1108.714084,1898
1109.198573,1899
1109.683063,1900
1110.167553,1901
1110.652043,1902
1111.136532,1903
1111.621022,1904
1112.105512,1905
1112.590002,1906
1113.074489,1907
1113.558979,1908
1114.043469,1909
1114.527959,1910
1115.012448,1911
1115.496938,1912
1115.981428,1913
1116.465918,1914
1116.950408,1915
1117.434897,1916
1117.919387,1917
1118.403877,1918
1118.888367,1919
1119.372854,1920
1119.857344,1921
1120.341834,1922
1120.826324,1923
1121.310813,1924
1121.795303,1925
1122.279793,1926
1122.279793,1927
1122.279793,1928
1122.279793,1929
1122.279793,1930
1122.279793,1931
1122.279793,1932
1122.279793,1933
1122.279793,1934
1122.279793,1935
1122.279793,1936
1122.279793,1937
1122.279793,1938
1122.279793,1939
1122.279793,1940
1122.279793,1941
1122.279793,1942
1122.279793,1943
1122.279793,1944
1122.279793,1945
1122.279793,1946
1122.279793,1947
1122.279793,1948
1122.279793,1949
1122.279793,1950
1122.279793,1951
1122.279793,1952
1122.279793,1953
1122.279793,1954
1122.279793,1955
1122.279793,1956
1122.279793,1957
1122.279793,1958
1122.279793,1959
1122.279793,1960
1122.279793,1961
1122.279793,1962
1122.279793,1963
1122.279793,1964
1122.279793,1965
1122.279793,1966
1122.279793,1967
1122.279793,1968
1122.279793,1969
1122.279793,1970
1122.279793,1971
1122.279793,1972
1122.279793,1973
1122.279793,1974
1122.279793,1975
1122.279793,1976
1122.279793,1977
1122.279793,1978
1122.279793,1979
1122.279793,1980
1122.279793,1981
1122.279793,1982
1122.279793,1983
1122.279793,1984
1122.279793,1985
1122.279793,1986
1122.279793,1987
1122.279793,1988
1122.279793,1989
1122.279793,1990
1122.279793,1991
1122.279793,1992
1122.279793,1993
1122.279793,1994
1122.279793,1995
1122.279793,1996
1122.279793,1997
1122.279793,1998
1122.279793,1999
1122.279793,2000
1122.279793,2001
1122.279793,2002
1122.279793,2003
1122.602786,2004
1122.925779,2005
1123.248772,2006
1123.571765,2007
1123.894758,2008
1124.217751,2009
1124.540745,2010
1124.863738,2011
1125.186731,2012
1125.509724,2013
1125.832717,2014
1126.15571,2015
1126.478703,2016
1126.801696,2017
1127.124689,2018
1127.447682,2019
1127.770675,2020
1128.093668,2021
1128.416661,2022
1128.739654,2023
1129.062648,2024
1129.385641,2025
1129.708633,2026
1130.031626,2027
1130.35462,2028
1130.677613,2029
1131.000606,2030
1131.323599,2031
1131.646592,2032
1131.969585,2033
1132.292578,2034
1132.615571,2035
1132.938564,2036
1133.261557,2037
1133.584551,2038
1133.907543,2039
1134.230536,2040
1134.553529,2041
1134.876523,2042
1135.199516,2043
1135.522509,2044
1135.845502,2045
1136.168495,2046
1136.491488,2047
1136.81448,2048
1137.137473,2049
1137.460467,2050
1137.78346,2051
1138.106453,2052
1138.429446,2053
1138.752439,2054
1139.075432,2055
1139.398426,2056
1139.721419,2057
1140.044412,2058
1140.367405,2059
1140.690398,2060
1141.01339,2061
1141.336383,2062
1141.659376,2063
1141.98237,2064
1142.305363,2065
1142.628356,2066
1142.951349,2067
1143.274342,2068
1143.597335,2069
1143.920329,2070
1144.243322,2071
1144.566315,2072
1144.889308,2073
1145.2123,2074
1145.535293,2075
1145.858286,2076
1146.181279,2077
1146.504273,2078
1146.827266,2079
1147.150259,2080
1147.594374,2081
1148.03849,2082
1148.482605,2083
1148.926721,2084
1149.370836,2085
1149.814952,2086
1150.259067,2087
1150.703183,2088
1151.147298,2089
1151.591414,2090
1152.035529,2091
1152.479644,2092
1152.92376,2093
1153.367876,2094
1153.811991,2095
1154.256106,2096
1154.700222,2097
1155.144337,2098
1155.588453,2099
1156.032568,2100
1156.476684,2101
1156.9208,2102
1157.364914,2103
1157.80903,2104
1158.253146,2105
1158.697261,2106
1159.141377,2107
1159.585492,2108
1160.029607,2109
1160.473723,2110
1160.917838,2111
1161.361954,2112
1161.80607,2113
1162.250185,2114
1162.694301,2115
1163.138415,2116
1163.582531,2117
1164.026647,2118
1164.470762,2119
1164.914878,2120
1165.358994,2121
1165.803109,2122
1166.247225,2123
1166.69134,2124
1167.135454,2125
1167.57957,2126
1168.023685,2127
1168.467801,2128
1168.911917,2129
1169.356032,2130
1169.800148,2131
1170.244263,2132
1170.688379,2133
1171.132495,2134
1171.57661,2135
1172.020726,2136
1172.464842,2137
1172.908955,2138
1173.353071,2139
1173.797186,2140
1174.241302,2141
1174.685418,2142
1175.129533,2143
1175.573649,2144
1176.017765,2145
1176.46188,2146
1176.905996,2147
1177.350111,2148
1177.794227,2149
1178.238343,2150
1178.682456,2151
1179.126572,2152
1179.570687,2153
1180.014803,2154
1180.458919,2155
1180.903034,2156
1181.34715,2157
1181.508647,2158
1181.670143,2159
1181.83164,2160
1181.993136,2161
1182.154633,2162
1182.316129,2163
1182.477626,2164
1182.639122,2165
1182.800619,2166
1182.962115,2167
1183.123612,2168
1183.285108,2169
1183.446605,2170
1183.608102,2171
1183.769598,2172
1183.931095,2173
1184.092591,2174
1184.254088,2175
1184.415584,2176
1184.577081,2177
1184.738577,2178
1184.900074,2179
1185.06157,2180
1185.223067,2181
1185.384563,2182
1185.54606,2183
1185.707556,2184
1185.869053,2185
1186.030549,2186
1186.192046,2187
1186.353542,2188
1186.515039,2189
1186.676536,2190
1186.838032,2191
1186.999529,2192
1187.161025,2193
1187.322522,2194
1187.484018,2195
1187.645515,2196
1187.807011,2197
1187.968508,2198
1188.130005,2199
1188.291501,2200
1188.452998,2201
1188.614494,2202
1188.77599,2203
1188.937487,2204
1189.098983,2205
1189.26048,2206
1189.421977,2207
1189.583473,2208
1189.74497,2209
1189.906466,2210
1190.067963,2211
1190.229459,2212
1190.390956,2213
1190.552453,2214
1190.713949,2215
1190.875445,2216
1191.036942,2217
1191.198438,2218
1191.359935,2219
1191.521431,2220
1191.682928,2221
1191.844425,2222
1192.005921,2223
1192.167418,2224
1192.328914,2225
1192.490411,2226
1192.651908,2227
1192.813403,2228
1192.9749,2229
1193.136397,2230
1193.297893,2231
1193.45939,2232
1193.620886,2233
1193.782383,2234
1193.661261,2235
1193.540138,2236
1193.419016,2237
1193.297893,2238
1193.176771,2239
1193.055649,2240
1192.934526,2241
1192.813404,2242
1192.692282,2243
1192.571159,2244
1192.450037,2245
1192.328914,2246
1192.207792,2247
1192.086669,2248
1191.965547,2249
1191.844425,2250
1191.723302,2251
1191.60218,2252
1191.481058,2253
1191.359935,2254
1191.238813,2255
1191.11769,2256
1190.996568,2257
1190.875446,2258
1190.754323,2259
1190.633201,2260
1190.512078,2261
1190.390956,2262
1190.269834,2263
1190.148711,2264
1190.027589,2265
1189.906467,2266
1189.785344,2267
1189.664222,2268
1189.543099,2269
1189.421977,2270
1189.300855,2271
1189.179732,2272
1189.05861,2273
1188.937487,2274
1188.816365,2275
1188.695242,2276
1188.57412,2277
1188.452998,2278
1188.331876,2279
1188.210753,2280
1188.089631,2281
1187.968508,2282
1187.847386,2283
1187.726264,2284
1187.605141,2285
1187.484019,2286
1187.362896,2287
1187.241774,2288
1187.120651,2289
1186.999529,2290
1186.878407,2291
1186.757285,2292
1186.636162,2293
1186.51504,2294
1186.393917,2295
1186.272795,2296
1186.151673,2297
1186.03055,2298
1185.909428,2299
1185.788305,2300
1185.667183,2301
1185.54606,2302
1185.424938,2303
1185.303815,2304
1185.182694,2305
1185.061571,2306
1184.940449,2307
1184.819326,2308
1184.698204,2309
1184.577081,2310
1184.455959,2311
1185.182693,2312
1185.909428,2313
1186.636162,2314
1187.362897,2315
1188.089631,2316
1188.816365,2317
1189.5431,2318
1190.269834,2319
1190.996568,2320
1191.723303,2321
1192.450038,2322
1193.176772,2323
1193.903506,2324
1194.630241,2325
1195.356975,2326
1196.083709,2327
1196.810444,2328
1197.537178,2329
1198.263913,2330
1198.990647,2331
1199.717382,2332
1200.444117,2333
1201.17085,2334
1201.897584,2335
1202.624319,2336
1203.351054,2337
1204.077788,2338
1204.804523,2339
1205.531256,2340
1206.257991,2341
1206.984725,2342
1207.71146,2343
1208.438195,2344
1209.164929,2345
1209.891664,2346
1210.618397,2347
1211.345132,2348
1212.071866,2349
1212.798601,2350
1213.525335,2351
1214.25207,2352
1214.978805,2353
1215.705539,2354
1216.432274,2355
1217.159005,2356
1217.88574,2357
1218.612475,2358
1219.339209,2359
1220.065944,2360
1220.792679,2361
1221.519413,2362
1222.246148,2363
1222.972883,2364
1223.699617,2365
1224.426352,2366
1225.153087,2367
1225.879821,2368
1226.606553,2369
1227.333287,2370
1228.060022,2371
1228.786757,2372
1229.513491,2373
1230.240226,2374
1230.966961,2375
1231.693695,2376
1232.42043,2377
1233.147165,2378
1233.873899,2379
1234.600634,2380
1235.327369,2381
1236.0541,2382
1236.780835,2383
1237.507569,2384
1238.234304,2385
1238.961039,2386
1239.687773,2387
1240.414508,2388
1240.616379,2389
1240.818249,2390
1241.02012,2391
1241.221991,2392
1241.423861,2393
1241.625732,2394
1241.827603,2395
1242.029473,2396
1242.231344,2397
1242.433215,2398
1242.635085,2399
1242.836956,2400
1243.038827,2401
1243.240697,2402
1243.442568,2403
1243.644439,2404
1243.846309,2405
1244.04818,2406
1244.250051,2407
1244.451921,2408
1244.653792,2409
1244.855663,2410
1245.057533,2411
1245.259404,2412
1245.461275,2413
1245.663145,2414
1245.865016,2415
1246.066887,2416
1246.268757,2417
1246.470628,2418
1246.672498,2419
1246.874369,2420
1247.07624,2421
1247.278111,2422
1247.479981,2423
1247.681852,2424
1247.883722,2425
1248.085593,2426
1248.287464,2427
1248.489335,2428
1248.691205,2429
1248.893076,2430
1249.094947,2431
1249.296818,2432
1249.498687,2433
1249.700558,2434
1249.902429,2435
1250.1043,2436
1250.30617,2437
1250.508041,2438
1250.709912,2439
1250.911782,2440
1251.113653,2441
1251.315524,2442
1251.517395,2443
1251.719265,2444
1251.921136,2445
1252.123006,2446
1252.324877,2447
1252.526747,2448
1252.728618,2449
1252.930489,2450
1253.13236,2451
1253.33423,2452
1253.536101,2453
1253.737972,2454
1253.939843,2455
1254.141713,2456
1254.343584,2457
1254.545455,2458
1254.747325,2459
1254.949195,2460
1255.151066,2461
1255.352937,2462
1255.554808,2463
1255.756678,2464
1255.958549,2465
1257.573514,2466
1259.18848,2467
1260.803445,2468
1262.41841,2469
1264.033376,2470
1265.648341,2471
1267.263307,2472
1268.878272,2473
1270.493237,2474
1272.108203,2475
1273.723169,2476
1275.338133,2477
1276.953099,2478
1278.568065,2479
1280.183029,2480
1281.797995,2481
1283.412961,2482
1285.027925,2483
1286.642891,2484
1288.257856,2485
1289.872822,2486
1291.487788,2487
1293.102751,2488
1294.717716,2489
1296.332682,2490
1297.947648,2491
1299.562614,2492
1301.17758,2493
1302.792542,2494
1304.407508,2495
1306.022474,2496
1307.63744,2497
1309.252406,2498
1310.867372,2499
1312.482338,2500
1314.0973,2501
1315.712266,2502
1317.327232,2503
1318.942198,2504
1320.557164,2505
1322.17213,2506
1323.787096,2507
1325.402062,2508
1327.017028,2509
1328.631986,2510
1330.246952,2511
1331.861918,2512
1333.476884,2513
1335.09185,2514
1336.706816,2515
1338.321782,2516
1339.936748,2517
1341.551714,2518
1343.166679,2519
1344.781645,2520
1346.396611,2521
1348.011577,2522
1349.626536,2523
1351.241502,2524
1352.856468,2525
1354.471434,2526
1356.086399,2527
1357.701365,2528
1359.316331,2529
1360.931297,2530
1362.546263,2531
1364.161229,2532
1365.776195,2533
1367.391161,2534
1369.006127,2535
1370.621085,2536
1372.236051,2537
1373.851017,2538
1375.465983,2539
1377.080949,2540
1378.695915,2541
1380.310881,2542
1379.987888,2543
1379.664895,2544
1379.341902,2545
1379.018909,2546
1378.695916,2547
1378.372923,2548
1378.049929,2549
1377.726936,2550
1377.403943,2551
1377.08095,2552
1376.757957,2553
1376.434964,2554
1376.111971,2555
1375.788978,2556
1375.465985,2557
1375.142992,2558
1374.819999,2559
1374.497006,2560
1374.174013,2561
1373.85102,2562
1373.528026,2563
1373.205033,2564
1372.882041,2565
1372.559048,2566
1372.236054,2567
1371.913061,2568
1371.590068,2569
1371.267075,2570
1370.944082,2571
1370.621089,2572
1370.298096,2573
1369.975103,2574
1369.65211,2575
1369.329117,2576
1369.006123,2577
1368.683131,2578
1368.360138,2579
1368.037145,2580
1367.714151,2581
1367.391158,2582
1367.068165,2583
1366.745172,2584
1366.422179,2585
1366.099186,2586
1365.776194,2587
1365.453201,2588
1365.130207,2589
1364.807214,2590
1364.484221,2591
1364.161228,2592
1363.838235,2593
1363.515242,2594
1363.192248,2595
1362.869255,2596
1362.546262,2597
1362.223269,2598
1361.900276,2599
1361.577284,2600
1361.254291,2601
1360.931298,2602
1360.608304,2603
1360.285311,2604
1359.962318,2605
1359.639325,2606
1359.316332,2607
1358.993339,2608
1358.670345,2609
1358.347352,2610
1358.024359,2611
1357.701366,2612
1357.378374,2613
1357.055381,2614
1356.732388,2615
1356.409395,2616
1356.086401,2617
1355.763408,2618
1355.440415,2619
1355.117422,2620
1354.794429,2621
1354.471436,2622
1354.148443,2623
1353.82545,2624
1353.502457,2625
1353.179463,2626
1352.85647,2627
1352.533477,2628
1352.210484,2629
1351.887491,2630
1351.564498,2631
1351.241505,2632
1350.918512,2633
1350.595519,2634
1350.272526,2635
1349.949533,2636
1349.62654,2637
1349.303547,2638
1348.980553,2639
1348.65756,2640
1348.334567,2641
1348.011575,2642
1347.688581,2643
1347.365588,2644
1347.042595,2645
1346.719602,2646
1346.396609,2647
1346.073616,2648
1345.750623,2649
1345.42763,2650
1345.104637,2651
1344.781643,2652
1344.45865,2653
1344.135657,2654
1343.812664,2655
1343.489671,2656
1343.166678,2657
1342.843685,2658
1342.520692,2659
1342.197699,2660
1341.874705,2661
1341.551712,2662
1341.228719,2663
1340.905727,2664
1340.582734,2665
1340.259741,2666
1339.936748,2667
1339.613754,2668
1339.290761,2669
1338.967768,2670
1338.644775,2671
1338.321782,2672
1337.998788,2673
1337.675795,2674
1337.352802,2675
1337.029809,2676
1336.706817,2677
1336.383824,2678
1336.060831,2679
1335.737838,2680
1335.414844,2681
1335.091851,2682
1334.768858,2683
1334.445865,2684
1334.122872,2685
1333.799878,2686
1333.476885,2687
1333.153892,2688
1332.830899,2689
1332.507907,2690
1332.184914,2691
1331.861921,2692
1331.538928,2693
1331.215934,2694
1330.892941,2695
1330.569948,2696
1330.569948,2697
1330.569948,2698
1330.569948,2699
1330.569948,2700
1330.569948,2701
1330.569948,2702
1330.569948,2703
1330.569948,2704
1330.569948,2705
1330.569948,2706
1330.569948,2707
1330.569948,2708
1330.569948,2709
1330.569948,2710
1330.569948,2711
1330.569948,2712
1330.569948,2713
1330.569948,2714
1330.569948,2715
1330.569948,2716
1330.569948,2717
1330.569948,2718
1330.569948,2719
1330.569948,2720
1330.569948,2721
1330.569948,2722
1330.569948,2723
1330.569948,2724
1330.569948,2725
1330.569948,2726
1330.569948,2727
1330.569948,2728
1330.569948,2729
1330.569948,2730
1330.569948,2731
1330.569948,2732
1330.569948,2733
1330.569948,2734
1330.569948,2735
1330.569948,2736
1330.569948,2737
1330.569948,2738
1330.569948,2739
1330.569948,2740
1330.569948,2741
1330.569948,2742
1330.569948,2743
1330.569948,2744
1330.569948,2745
1330.569948,2746
1330.569948,2747
1330.569948,2748
1330.569948,2749
1330.569948,2750
1330.569948,2751
1330.569948,2752
1330.569948,2753
1330.569948,2754
1330.569948,2755
1330.569948,2756
1330.569948,2757
1330.569948,2758
1330.569948,2759
1330.569948,2760
1330.569948,2761
1330.569948,2762
1330.569948,2763
1330.569948,2764
1330.569948,2765
1330.569948,2766
1330.569948,2767
1330.569948,2768
1330.569948,2769
1330.569948,2770
1330.569948,2771
1330.569948,2772
1330.569948,2773
1330.448826,2774
1330.327703,2775
1330.206581,2776
1330.085458,2777
1329.964336,2778
1329.843214,2779
1329.722091,2780
1329.600969,2781
1329.479846,2782
1329.358724,2783
1329.237602,2784
1329.116479,2785
1328.995357,2786
1328.874234,2787
1328.753112,2788
1328.63199,2789
1328.510867,2790
1328.389745,2791
1328.268622,2792
1328.1475,2793
1328.026377,2794
1327.905255,2795
1327.784133,2796
1327.66301,2797
1327.541888,2798
1327.420766,2799
1327.299643,2800
1327.178521,2801
1327.057398,2802
1326.936276,2803
1326.815154,2804
1326.694031,2805
1326.572909,2806
1326.451786,2807
1326.330664,2808
1326.209542,2809
1326.088419,2810
1325.967297,2811
1325.846174,2812
1325.725052,2813
1325.603929,2814
1325.482807,2815
1325.361684,2816
1325.240562,2817
1325.11944,2818
1324.998318,2819
1324.877195,2820
1324.756073,2821
1324.63495,2822
1324.513828,2823
1324.392705,2824
1324.271583,2825
1324.150461,2826
1324.029338,2827
1323.908216,2828
1323.787093,2829
1323.665971,2830
1323.544849,2831
1323.423726,2832
1323.302604,2833
1323.181482,2834
1323.060359,2835
1322.939237,2836
1322.818114,2837
1322.696992,2838
1322.575869,2839
1322.454747,2840
1322.333624,2841
1322.212502,2842
1322.09138,2843
1321.970258,2844
1321.849135,2845
1321.728013,2846
1321.60689,2847
1321.485768,2848
1321.364645,2849
1321.243523,2850
1322.051006,2851
1322.858488,2852
1323.665971,2853
1324.473454,2854
1325.280936,2855
1326.088419,2856
1326.895902,2857
1327.703384,2858
1328.510867,2859
1329.31835,2860
1330.125833,2861
1330.933315,2862
1331.740798,2863
1332.548281,2864
1333.355763,2865
1334.163246,2866
1334.970729,2867
1335.778211,2868
1336.585694,2869
1337.393177,2870
1338.20066,2871
1339.008143,2872
1339.815624,2873
1340.623107,2874
1341.43059,2875
1342.238073,2876
1343.045556,2877
1343.853039,2878
1344.66052,2879
1345.468003,2880
1346.275486,2881
1347.082969,2882
1347.890452,2883
1348.697935,2884
1349.505417,2885
1350.312899,2886
1351.120382,2887
1351.927865,2888
1352.735347,2889
1353.54283,2890
1354.350313,2891
1355.157796,2892
1355.965279,2893
1356.772762,2894
1357.580242,2895
1358.387725,2896
1359.195207,2897
1360.00269,2898
1360.810173,2899
1361.617656,2900
1362.425139,2901
1363.232622,2902
1364.040105,2903
1364.847588,2904
1365.655071,2905
1366.462554,2906
1367.270037,2907
1368.077516,2908
1368.884999,2909
1369.692482,2910
1370.499965,2911
1371.307448,2912
1372.114931,2913
1372.922414,2914
1373.729897,2915
1374.53738,2916
1375.344863,2917
1376.152346,2918
1376.959829,2919
1377.767312,2920
1378.574791,2921
1379.382274,2922
1380.189757,2923
1380.99724,2924
1381.804723,2925
1382.612206,2926
1383.419689,2927
1384.065675,2928
1384.711661,2929
1385.357647,2930
1386.003634,2931
1386.64962,2932
1387.295606,2933
1387.941592,2934
1388.587578,2935
1389.233564,2936
1389.879551,2937
1390.525537,2938
1391.171523,2939
1391.817509,2940
1392.463495,2941
1393.109481,2942
1393.755467,2943
1394.401454,2944
1395.047439,2945
1395.693426,2946
1396.339412,2947
1396.985398,2948
1397.631385,2949
1398.27737,2950
1398.923356,2951
1399.569342,2952
1400.215329,2953
1400.861315,2954
1401.507302,2955
1402.153286,2956
1402.799273,2957
1403.445259,2958
1404.091246,2959
1404.737232,2960
1405.383218,2961
1406.029205,2962
1406.67519,2963
1407.321176,2964
1407.967162,2965
1408.613149,2966
1409.259135,2967
1409.905121,2968
1410.551108,2969
1411.197094,2970
1411.843081,2971
1412.489064,2972
1413.13505,2973
1413.781037,2974
1414.427023,2975
1415.073009,2976
1415.718996,2977
1416.364982,2978
1417.010969,2979
1417.656955,2980
1418.302941,2981
1418.948928,2982
1419.594914,2983
1420.2409,2984
1420.886884,2985
1421.53287,2986
1422.178857,2987
1422.824843,2988
1423.470829,2989
1424.116816,2990
1424.762802,2991
1425.408788,2992
1426.054775,2993
1426.700761,2994
1427.346748,2995
1427.992734,2996
1428.63872,2997
1429.284704,2998
1429.93069,2999
1430.576677,3000
1431.222663,3001
1431.868649,3002
1432.514636,3003
1433.160622,3004
1433.564363,3005
1433.968105,3006
1434.371846,3007
1434.775587,3008
1435.179329,3009
1435.58307,3010
1435.986811,3011
1436.390553,3012
1436.794294,3013
1437.198035,3014
1437.601777,3015
1438.005518,3016
1438.409259,3017
1438.813001,3018
1439.216742,3019
1439.620483,3020
1440.024225,3021
1440.427966,3022
1440.831707,3023
1441.235449,3024
1441.63919,3025
1442.042932,3026
1442.446672,3027
1442.850414,3028
1443.254155,3029
1443.657897,3030
1444.061638,3031
1444.46538,3032
1444.86912,3033
1445.272862,3034
1445.676603,3035
1446.080345,3036
1446.484086,3037
1446.887828,3038
1447.291569,3039
1447.69531,3040
1448.099051,3041
1448.502793,3042
1448.906534,3043
1449.310276,3044
1449.714017,3045
1450.117759,3046
1450.5215,3047
1450.925242,3048
1451.328981,3049
1451.732723,3050
1452.136464,3051
1452.540206,3052
1452.943947,3053
1453.347689,3054
1453.75143,3055
1454.155172,3056
1454.558913,3057
1454.962655,3058
1455.366396,3059
1455.770138,3060
1456.173879,3061
1456.577619,3062
1456.98136,3063
1457.385102,3064
1457.788843,3065
1458.192585,3066
1458.596326,3067
1459.000068,3068
1459.403809,3069
1459.807551,3070
1460.211292,3071
1460.615034,3072
1461.018775,3073
1461.422516,3074
1461.826256,3075
1462.229998,3076
1462.633739,3077
1463.037481,3078
1463.441222,3079
1463.844964,3080
1464.248705,3081
1464.289079,3082
1464.329453,3083
1464.369827,3084
1464.410202,3085
1464.450576,3086
1464.49095,3087
1464.531324,3088
1464.571698,3089
1464.612072,3090
1464.652446,3091
1464.69282,3092
1464.733195,3093
1464.773569,3094
1464.813943,3095
1464.854317,3096
1464.894691,3097
1464.935065,3098
1464.975439,3099
1465.015813,3100
1465.056188,3101
1465.096562,3102
1465.136936,3103
1465.17731,3104
1465.217684,3105
1465.258058,3106
1465.298432,3107
1465.338807,3108
1465.379181,3109
1465.419555,3110
1465.459929,3111
1465.500303,3112
1465.540677,3113
1465.581051,3114
1465.621425,3115
1465.6618,3116
1465.702174,3117
1465.742548,3118
1465.782922,3119
1465.823296,3120
1465.86367,3121
1465.904044,3122
1465.944419,3123
1465.984793,3124
1466.025167,3125
1466.065541,3126
1466.105915,3127
1466.146289,3128
1466.186663,3129
1466.227037,3130
1466.267411,3131
1466.307786,3132
1466.34816,3133
1466.388534,3134
1466.428908,3135
1466.469282,3136
1466.509656,3137
1466.55003,3138
1466.590404,3139
1466.630779,3140
1466.671153,3141
1466.711527,3142
1466.751901,3143
1466.792275,3144
1466.832649,3145
1466.873023,3146
1466.913398,3147
1466.953772,3148
1466.994146,3149
1467.03452,3150
1467.074894,3151
1467.115268,3152
1467.155642,3153
1467.196016,3154
1467.236391,3155
1467.276765,3156
1467.317139,3157
1467.357513,3158
1468.972478,3159
1470.587444,3160
1472.202409,3161
1473.817374,3162
1475.43234,3163
1477.047305,3164
1478.662271,3165
1480.277236,3166
1481.892201,3167
1483.507167,3168
1485.122133,3169
1486.737097,3170
1488.352063,3171
1489.967029,3172
1491.581993,3173
1493.196959,3174
1494.811925,3175
1496.426889,3176
1498.041855,3177
1499.65682,3178
1501.271786,3179
1502.886752,3180
1504.501715,3181
1506.11668,3182
1507.731646,3183
1509.346612,3184
1510.961578,3185
1512.576544,3186
1514.191506,3187
1515.806472,3188
1517.421438,3189
1519.036404,3190
1520.65137,3191
1522.266336,3192
1523.881302,3193
1525.496264,3194
1527.11123,3195
1528.726196,3196
1530.341162,3197
1531.956128,3198
1533.571094,3199
1535.18606,3200
1536.801026,3201
1538.415992,3202
1540.03095,3203
1541.645916,3204
1543.260882,3205
1544.875848,3206
1546.490814,3207
1548.10578,3208
1549.720746,3209
1551.335712,3210
1552.950678,3211
1554.565643,3212
1556.180609,3213
1557.795575,3214
1559.410541,3215
1561.0255,3216
1562.640466,3217
1564.255432,3218
1565.870398,3219
1567.485363,3220
1569.100329,3221
1570.715295,3222
1572.330261,3223
1573.945227,3224
1575.560193,3225
