ppm,time
934.4061381,752
934.0773216,753
933.7485056,754
933.4196891,755
933.0908726,756
932.7620561,757
932.4332406,758
932.1044241,759
931.7756076,760
931.4467911,761
931.1179757,762
930.7891592,763
930.4603427,764
930.1315262,765
929.8027107,766
929.4738942,767
929.1450777,768
928.8162612,769
928.4874447,770
928.1586292,771
927.8298127,772
927.5009962,773
927.1721797,774
926.8433643,775
926.5145478,776
926.1857313,777
925.8569148,778
925.5280993,779
925.1992828,780
924.8704663,781
924.5416508,782
924.2128333,783
923.8840178,784
923.5552003,785
923.2263848,786
922.8975694,787
922.5687518,788
922.2399364,789
921.9111209,790
921.5823034,791
921.2534879,792
920.9246704,793
920.5958549,794
920.2670394,795
919.9382219,796
919.6094064,797
919.2805889,798
918.9517734,799
918.622958,800
918.2941404,801
917.965325,802
917.6365095,803
917.307692,804
916.9788765,805
916.650059,806
916.3212435,807
915.992428,808
915.6636105,809
915.334795,810
915.0059775,811
914.677162,812
914.3483466,813
914.019529,814
913.6907136,815
913.3618981,816
913.0330806,817
912.7042651,818
912.3754476,819
912.0466321,820
911.7178166,821
911.3889991,822
911.0601836,823
910.7313661,824
910.4025506,825
910.0737352,826
909.7449176,827
909.4161022,828
909.0872867,829
908.7584692,830
908.4296537,831
908.1008362,832
907.7720207,833
907.6225588,834
907.4730968,835
907.3236349,836
907.1741729,837
907.024711,838
906.8752491,839
906.7257871,840
906.5763252,841
906.4268632,842
906.2774013,843
906.1279394,844
905.9784775,845
905.8290155,846
905.6795535,847
905.5300917,848
905.3806296,849
905.2311678,850
905.0817058,851
904.932244,852
904.7827819,853
904.6333201,854
904.4838581,855
904.3343962,856
904.1849342,857
904.0354724,858
903.8860104,859
903.7365483,860
903.5870863,861
903.4376247,862
903.2881626,863
903.1387006,864
902.9892386,865
902.839777,866
902.6903149,867
902.5408529,868
902.3913908,869
902.2419293,870
902.0924672,871
901.9430052,872
901.7935431,873
901.6440811,874
901.4946195,875
901.3451575,876
901.1956954,877
901.0462334,878
900.8967718,879
900.7473098,880
900.5978477,881
900.4483857,882
900.2989241,883
900.149462,884
900,885
899.8505384,886
899.7010759,887
899.5516143,888
899.4021518,889
899.2526902,890
899.1032287,891
898.9537662,892
898.8043046,893
898.654843,894
898.5053805,895
898.3559189,896
898.2064564,897
898.0569948,898
897.9075332,899
897.7580707,900
897.6086092,901
897.4591467,902
897.3096851,903
897.1602235,904
897.010761,905
896.8612994,906
896.7118378,907
896.5623753,908
896.4129137,909
896.2634512,910
896.1139897,911
895.9645281,912
895.8150656,913
895.665604,914
895.5161415,915
895.3666799,916
895.2172183,917
895.0677558,918
894.9182942,919
894.7688326,920
894.6193701,921
894.4699086,922
894.3204461,923
894.1709845,924
894.0215229,925
893.8720604,926
893.7225988,927
893.5731363,928
893.4236747,929
893.2742131,930
893.1247506,931
892.9752891,932
892.8258275,933
892.676365,934
892.5269034,935
892.3774409,936
892.2279793,937
892.5269032,938
892.8258271,939
893.1247509,940
893.4236748,941
893.7225987,942
894.0215226,943
894.3204465,944
894.6193704,945
894.9182942,946
895.2172181,947
895.516142,948
895.8150658,949
896.1139897,950
896.4129138,951
896.7118374,952
897.0107615,953
897.3096851,954
897.6086092,955
897.9075328,956
898.2064569,957
898.5053805,958
898.8043046,959
899.1032282,960
899.4021523,961
899.7010759,962
900,963
900.2989241,964
900.5978482,965
900.8967714,966
901.1956954,967
901.4946195,968
901.7935436,969
902.0924668,970
902.3913909,971
902.690315,972
902.9892391,973
903.2881622,974
903.5870863,975
903.8860104,976
904.1849345,977
904.4838586,978
904.7827817,979
905.0817058,980
905.3806299,981
905.679554,982
905.9784771,983
906.2774012,984
906.5763253,985
906.8752494,986
907.1741726,987
907.4730967,988
907.7720208,989
908.0709439,990
908.3698689,991
908.6687921,992
908.9677171,993
909.2666403,994
909.5655634,995
909.8644884,996
910.1634116,997
910.4623348,998
910.7612598,999
911.0601829,1000
911.359108,1001
911.6580311,1002
911.9569543,1003
912.2558793,1004
912.5548024,1005
912.8537275,1006
913.1526506,1007
913.4515738,1008
913.7504988,1009
914.049422,1010
914.3483451,1011
914.6472701,1012
914.9461933,1013
915.2451183,1014
915.5440415,1015
915.8429646,1016
916.1418897,1017
916.4408128,1018
916.7397378,1019
917.038661,1020
917.3375841,1021
917.6365092,1022
917.9354323,1023
918.2343555,1024
918.5332805,1025
918.8322037,1026
919.1311287,1027
919.4300518,1028
919.728975,1029
920.0279,1030
920.3268232,1031
920.6257482,1032
920.9246714,1033
